product_id,section,product_name,status,provider,score,matched_name,source_page,image_url,reason,checked_at
nonfood-0163,NONFood,Контейнер 330 мл (чашкаб/зручки) 25 шт/уп Пінополістерол,no_match,,0.0,,,,package size/weight does not match or is missing,2026-07-19T19:10:02+00:00
nonfood-0164,NONFood,Контейнер 450 мл (чашкаб/зручки) 25 шт/уп Пінополістерол,no_match,,0.0,,,,package size/weight does not match or is missing,2026-07-19T19:10:43+00:00
nonfood-0165,NONFood,Контейнер 650 мл (чашкаб/зручки) 25 шт/уп Пінополістерол,no_match,,0.0,,,,source domain is not suitable,2026-07-19T19:11:24+00:00
nonfood-0166,NONFood,Кришка до контейнера (чашкаб/зручки) 330/450/650 мл (50 шт/уп),no_match,,0.0,,,,package size/weight does not match or is missing,2026-07-19T19:12:04+00:00
nonfood-0167,NONFood,Ланч бокс НР-1 125 шт,no_match,,0.0,,,,source domain is not suitable,2026-07-19T19:12:32+00:00
nonfood-0168,NONFood,Ланч бокс НР-10 гамбургер 250 шт 246 × 150 × 60,no_match,,0.0,,,,brand does not match (lanch),2026-07-19T19:13:13+00:00
nonfood-0169,NONFood,Ланч бокс НР-10 чорн.гамбургер 250 шт 246 × 150 × 60,no_match,,0.0,,,,brand does not match (lanch),2026-07-19T19:13:54+00:00
nonfood-0170,NONFood,Ланч бокс НР-1 чорний 125 шт,no_match,,0.0,,,,brand does not match (lanch),2026-07-19T19:14:22+00:00
nonfood-0171,NONFood,Ланч бокс НР-2 125 шт,no_match,,0.0,,,,brand does not match (lanch),2026-07-19T19:14:49+00:00
nonfood-0172,NONFood,Ланч бокс НР-2 чорний 125 шт,no_match,,0.0,,,,brand does not match (lanch),2026-07-19T19:15:17+00:00
nonfood-0173,NONFood,Ланч бокс НР-3 125 шт,no_match,,0.0,,,,brand does not match (lanch),2026-07-19T19:15:45+00:00
nonfood-0174,NONFood,Ланч бокс НР-3 чорний 125 шт,no_match,,0.0,,,,brand does not match (lanch),2026-07-19T19:16:12+00:00
nonfood-0175,NONFood,Ланч бокс НР-6 сендвіч 250 шт 152 × 150 × 60,no_match,,0.0,,,,brand does not match (lanch),2026-07-19T19:16:53+00:00
nonfood-0176,NONFood,Ланч бокс НР-6 чорн.сендвіч 250 шт 152 × 150 × 60,no_match,,0.0,,,,brand does not match (lanch),2026-07-19T19:17:34+00:00
nonfood-0177,NONFood,Ланч бокс НР-7 сендвіч 250 шт 130 × 143 × 60,no_match,,0.0,,,,brand does not match (lanch),2026-07-19T19:18:15+00:00
nonfood-0178,NONFood,Ланч бокс НР-7 чорн.сендвіч 250 шт 130 × 143 × 60,no_match,,0.0,,,,source domain is not suitable,2026-07-19T19:18:56+00:00
nonfood-0179,NONFood,Ланч бокс НР-9 міні гамбургер 250 шт 150 × 190 × 60,no_match,,0.0,,,,brand does not match (lanch),2026-07-19T19:19:38+00:00
nonfood-0180,NONFood,Ланч бокс НР-9 чорн. Міні гамбургер 250 шт 150 × 190 × 60,no_match,,0.0,,,,brand does not match (lanch),2026-07-19T19:20:18+00:00
nonfood-0181,NONFood,Ланч бокс НР-9 чорн.мінігамбургер 250 шт 150 × 190 × 60,no_match,,0.0,,,,brand does not match (lanch),2026-07-19T19:21:00+00:00
nonfood-0182,NONFood,АП Ланч бокс з кришкою 3 Відділи РР (200 шт/ящ),no_match,,0.0,,,,generic product match is not specific enough,2026-07-19T19:21:28+00:00
nonfood-0183,NONFood,LF Виделка преміум біла (50 шт/уп),no_match,,0.0,,,,generic product match is not specific enough,2026-07-19T19:21:56+00:00
nonfood-0184,NONFood,LF Виделка преміум прозора (50 шт/уп),no_match,,0.0,,,,generic product match is not specific enough,2026-07-19T19:22:23+00:00
nonfood-0185,NONFood,LF Виделка преміум чорна (50 шт/уп),no_match,,0.0,,,,generic product match is not specific enough,2026-07-19T19:22:52+00:00
nonfood-0186,NONFood,LF Ложка преміум біла (50 шт/уп),no_match,,0.0,,,,generic product match is not specific enough,2026-07-19T19:23:20+00:00
nonfood-0187,NONFood,LF Ложка преміум чайна Eco Lux чорна(50 шт/уп),no_match,,0.0,,,,generic product match is not specific enough,2026-07-19T19:24:01+00:00
nonfood-0188,NONFood,LF Ложка преміум Eco Lux чорна 180 мм (50 шт/уп),no_match,,0.0,,,,generic product match is not specific enough,2026-07-19T19:24:41+00:00
nonfood-0189,NONFood,LF Ложка преміум прозора (50 шт/уп),no_match,,0.0,,,,generic product match is not specific enough,2026-07-19T19:25:09+00:00
nonfood-0190,NONFood,LF Ложка преміум чорна (50 шт/уп),no_match,,0.0,,,,generic product match is not specific enough,2026-07-19T19:25:37+00:00
nonfood-0191,NONFood,LF Ніж преміум білий (50 шт/уп),no_match,,0.0,,,,generic product match is not specific enough,2026-07-19T19:26:05+00:00
nonfood-0192,NONFood,LF Ніж преміум прозорий (50 шт/уп),no_match,,0.0,,,,source domain is not suitable,2026-07-19T19:26:32+00:00
nonfood-0193,NONFood,LF Ніж преміум чорний (50 шт/уп),no_match,,0.0,,,,generic product match is not specific enough,2026-07-19T19:27:00+00:00
nonfood-0194,NONFood,КП Ніж преміум прозорий (100 шт/уп),no_match,,0.0,,,,generic product match is not specific enough,2026-07-19T19:27:27+00:00
nonfood-0195,NONFood,АП Ніж преміум чорний (100 шт/уп),no_match,,0.0,,,,generic product match is not specific enough,2026-07-19T19:27:55+00:00
nonfood-0196,NONFood,АП Ніж білий (100 шт/уп),no_match,,0.0,,,,generic product match is not specific enough,2026-07-19T19:28:23+00:00
nonfood-0197,NONFood,SP 24 L 430 мл Контейнер/алюм.фольги(100 шт/пак),no_match,,0.0,,,,package size/weight does not match or is missing,2026-07-19T19:29:04+00:00
nonfood-0198,NONFood,SP Кришка LA-CAR 24 L (100 шт/пак) картон,no_match,,0.0,,,,package size/weight does not match or is missing,2026-07-19T19:29:45+00:00
nonfood-0199,NONFood,SP 44 L 586 мл Контейнер/алюм.фольги(100 шт/пак),no_match,,0.0,,,,package size/weight does not match or is missing,2026-07-19T19:30:27+00:00
nonfood-0200,NONFood,SP 84 L 850 мл Контейнер/алюм.фольги(100 шт/пак),no_match,,0.0,,,,package size/weight does not match or is missing,2026-07-19T19:31:08+00:00
nonfood-0201,NONFood,SP Кришка LA-CAR 84 L (100 шт/пак) картон,no_match,,0.0,,,,package size/weight does not match or is missing,2026-07-19T19:31:48+00:00
nonfood-0202,NONFood,SP Кришка LA-CAR R 84 L (100 шт/пак) пластик прозора,no_match,,0.0,,,,source domain is not suitable,2026-07-19T19:32:29+00:00
nonfood-0203,NONFood,SP 62 L 900 мл Контейнер/алюм.фольги(100 шт/пак),no_match,,0.0,,,,package size/weight does not match or is missing,2026-07-19T19:33:11+00:00
nonfood-0204,NONFood,SP Кришка LA-CAR 62 L (100 шт/пак) картон,no_match,,0.0,,,,package size/weight does not match or is missing,2026-07-19T19:33:53+00:00
nonfood-0205,NONFood,SP 64 L 960 мл Контейнер/алюм.фольги(100 шт/пак),no_match,,0.0,,,,package size/weight does not match or is missing,2026-07-19T19:34:34+00:00
nonfood-0206,NONFood,SP Кришка LA-CAR 64 L (100 шт/пак) картон,no_match,,0.0,,,,package size/weight does not match or is missing,2026-07-19T19:35:14+00:00
nonfood-0207,NONFood,SP 94 L 1990 мл Контейнер/алюм.фольги(100 шт/пак),no_match,,0.0,,,,source domain is not suitable,2026-07-19T19:35:55+00:00
nonfood-0208,NONFood,SP Кришка LA-CAR 94 L (100 шт/пак) картон,no_match,,0.0,,,,package size/weight does not match or is missing,2026-07-19T19:36:36+00:00
nonfood-0209,NONFood,SP 88 L 2000 мл Контейнер/алюм.фольги(50 шт/пак),no_match,,0.0,,,,package size/weight does not match or is missing,2026-07-19T19:37:16+00:00
nonfood-0210,NONFood,SP Кришка LA-CAR 88 L (50 шт/пак) картон,no_match,,0.0,,,,package size/weight does not match or is missing,2026-07-19T19:37:57+00:00
nonfood-0211,NONFood,SP 86 L 2100 мл Контейнер/алюм.фольги(50 шт/пак),no_match,,0.0,,,,package size/weight does not match or is missing,2026-07-19T19:38:38+00:00
nonfood-0212,NONFood,SP Кришка LA-CAR 86 L (50 шт/пак) картон,no_match,,0.0,,,,package size/weight does not match or is missing,2026-07-19T19:39:20+00:00
nonfood-0213,NONFood,SP 98 L 3000 мл Контейнер/алюм.фольги(50 шт/пак),no_match,,0.0,,,,package size/weight does not match or is missing,2026-07-19T19:40:01+00:00
nonfood-0214,NONFood,SP Кришка LA-CAR 98 L (50 шт/пак) картон,no_match,,0.0,,,,package size/weight does not match or is missing,2026-07-19T19:40:42+00:00
nonfood-0215,NONFood,SP 74 L 1300 мл Контейнер/алюм.фольги(100 шт/пак),no_match,,0.0,,,,package size/weight does not match or is missing,2026-07-19T19:41:22+00:00
nonfood-0216,NONFood,SP М 2 L 520/320 мл Контейнер/алюм.фольги(100 шт/пак) 2 секції,no_match,,0.0,,,,package size/weight does not match or is missing,2026-07-19T19:42:03+00:00
nonfood-0217,NONFood,SP Кришка LA-CAR М 2 L (50 шт/пак) картон,no_match,,0.0,,,,package size/weight does not match or is missing,2026-07-19T19:42:44+00:00
nonfood-0218,NONFood,SP Т 546 L 1440 мл Контейнер/алюм.фольги(100 шт/пак) круглий,no_match,,0.0,,,,package size/weight does not match or is missing,2026-07-19T19:43:24+00:00
nonfood-0219,NONFood,SP Кришка LA-CAR T 546 L (100 шт/пак) картон,no_match,,0.0,,,,package size/weight does not match or is missing,2026-07-19T19:44:06+00:00
nonfood-0220,NONFood,SP Т 62 L 1450 мл Контейнер/алюм.фольги(100 шт/пак) круглий,no_match,,0.0,,,,package size/weight does not match or is missing,2026-07-19T19:44:46+00:00
nonfood-0221,NONFood,SP Кришка T 62 L (100 шт/пак) h 30 пластик,no_match,,0.0,,,,package size/weight does not match or is missing,2026-07-19T19:45:28+00:00
nonfood-0222,NONFood,SP R 1-56 G 1550 мл Контейнер/алюм.фольги(40 шт/пак) гриль,no_match,,0.0,,,,package size/weight does not match or is missing,2026-07-19T19:46:09+00:00
nonfood-0223,NONFood,Контейнер з алюмінієвої фольги R 14 L,no_match,,0.0,,,,source domain is not suitable,2026-07-19T19:46:49+00:00
nonfood-0224,NONFood,Кришка картонна ламінована R 14 L,no_match,,0.0,,,,source domain is not suitable,2026-07-19T19:47:30+00:00
nonfood-0225,NONFood,Контейнер з алюмінієвої фольги R 31 L,no_match,,0.0,,,,package size/weight does not match or is missing,2026-07-19T19:48:10+00:00
nonfood-0226,NONFood,Кришка картонна ламінована R 31 L,no_match,,0.0,,,,package size/weight does not match or is missing,2026-07-19T19:48:52+00:00
nonfood-0227,NONFood,Контейнер з алюмінієвої фольги R 331 L,no_match,,0.0,,,,package size/weight does not match or is missing,2026-07-19T19:49:33+00:00
nonfood-0228,NONFood,Кришка картонна ламінована R 331 L,no_match,,0.0,,,,package size/weight does not match or is missing,2026-07-19T19:50:14+00:00
nonfood-0229,NONFood,Контейнер з алюмінієвої фольги R 64 L,no_match,,0.0,,,,source domain is not suitable,2026-07-19T19:50:55+00:00
nonfood-0230,NONFood,Кришка картонна ламінована R 64 L,no_match,,0.0,,,,package size/weight does not match or is missing,2026-07-19T19:51:36+00:00
nonfood-0231,NONFood,Pro Контейнер з алюмінієвої фольги R 26 L (100 шт/пак),no_match,,0.0,,,,package size/weight does not match or is missing,2026-07-19T19:52:18+00:00
nonfood-0232,NONFood,Pro кришка картонна ламінована R 26 L (100 шт/пак),no_match,,0.0,,,,package size/weight does not match or is missing,2026-07-19T19:52:46+00:00
nonfood-0233,NONFood,"GT Рук огл ніт текс. без пудри р.L, Чорний(50 пар/уп)",no_match,,0.0,,,,generic product match is not specific enough,2026-07-19T19:52:51+00:00
nonfood-0234,NONFood,"GT Рук огл ніт текс. без пудри р.S, Чорний(50 пар/уп)",no_match,,0.0,,,,generic product match is not specific enough,2026-07-19T19:52:55+00:00
nonfood-0235,NONFood,"GT Рук огл ніт текс. без пудри р.XS, Кобальт(50 пар/уп)",no_match,,0.0,,,,generic product match is not specific enough,2026-07-19T19:53:00+00:00
nonfood-0236,NONFood,"GT Рук огл ніт текс. без пудри р.XS, Рожевий(50 пар/уп)",no_match,,0.0,,,,generic product match is not specific enough,2026-07-19T19:53:04+00:00
nonfood-0237,NONFood,"GT Рук огл ніт текс. без пудри р.М, Чорний(50 пар/уп)",no_match,,0.0,,,,generic product match is not specific enough,2026-07-19T19:53:09+00:00
nonfood-0238,NONFood,HOFFEN Рук огл він н/т без пудри р.L(50 пар/уп),no_match,,0.0,,,,brand does not match (hoffen),2026-07-19T19:53:14+00:00
nonfood-0239,NONFood,HOFFEN Рук огл він н/т без пудри р.S(50 пар/уп),no_match,,0.0,,,,brand does not match (hoffen),2026-07-19T19:53:18+00:00
nonfood-0240,NONFood,HOFFEN Рук огл він н/т без пудри р.М(50 пар/уп),no_match,,0.0,,,,brand does not match (hoffen),2026-07-19T19:53:22+00:00
nonfood-0241,NONFood,HOFFEN Рук огл він н/т без пудри р.ХL(50 пар/уп),no_match,,0.0,,,,brand does not match (hoffen),2026-07-19T19:53:25+00:00
nonfood-0242,NONFood,"HOFFEN Рук огл лат текс. без пудри(HR 10)р.XL, Чорні(25 пар)",no_match,,0.0,,,,brand does not match (hoffen),2026-07-19T19:53:32+00:00
nonfood-0243,NONFood,"HOFFEN Рук огл ніт текс. без пудри р.L, Фіолетові(50 пар/уп)",no_match,,0.0,,,,brand does not match (hoffen),2026-07-19T19:53:36+00:00
nonfood-0244,NONFood,"HOFFEN Рук огл ніт текс. без пудри р.L, Блакитні(50 пар/уп)",no_match,,0.0,,,,source domain is not suitable,2026-07-19T19:53:40+00:00
nonfood-0245,NONFood,"HOFFEN Рук огл ніт текс. без пудри р.L, Чорні(50 пар/уп)",no_match,,0.0,,,,brand does not match (hoffen),2026-07-19T19:53:44+00:00
nonfood-0246,NONFood,"HOFFEN Рук огл ніт текс. без пудри р.М, Блакитні(50 пар/уп)",no_match,,0.0,,,,brand does not match (hoffen),2026-07-19T19:53:47+00:00
nonfood-0247,NONFood,"HOFFEN Рук огл ніт текс. без пудри р.M, Чорні(50 пар/уп)",no_match,,0.0,,,,brand does not match (hoffen),2026-07-19T19:53:51+00:00
nonfood-0248,NONFood,"HOFFEN Рук огл ніт текс. без пудри р.S, Фіолетові(50 пар/уп)",no_match,,0.0,,,,brand does not match (hoffen),2026-07-19T19:53:55+00:00
nonfood-0249,NONFood,"HOFFEN Рук огл ніт текс. без пудри р.S, Блакитні(50 пар/уп)",no_match,,0.0,,,,brand does not match (hoffen),2026-07-19T19:53:58+00:00
nonfood-0250,NONFood,"HOFFEN Рук огл ніт текс. без пудри р.S, Чорні(50 пар/уп)",no_match,,0.0,,,,brand does not match (hoffen),2026-07-19T19:54:02+00:00
nonfood-0251,NONFood,"HOFFEN Рук огл ніт текс. без пудри р.XL, Блакитні(50 пар/уп)",no_match,,0.0,,,,source domain is not suitable,2026-07-19T19:54:05+00:00
nonfood-0252,NONFood,"HOFFEN Рук огл ніт текс. без пудри р.XL, Чорні(50 пар/уп)",no_match,,0.0,,,,brand does not match (hoffen),2026-07-19T19:54:09+00:00
nonfood-0253,NONFood,"HOFFEN Рук огл ніт текс. без пудри р.XS, Фіолетові(50 пар/уп)",no_match,,0.0,,,,brand does not match (hoffen),2026-07-19T19:54:13+00:00
nonfood-0254,NONFood,"HOFFEN Рук огл ніт текс. без пудри р.XS, Рожеві(50 пар/уп)",no_match,,0.0,,,,brand does not match (hoffen),2026-07-19T19:54:17+00:00
nonfood-0255,NONFood,"HOFFEN Рук огл ніт текс. без пудри р.XS, Блакитні(50 пар/уп)",no_match,,0.0,,,,brand does not match (hoffen),2026-07-19T19:54:21+00:00
nonfood-0256,NONFood,"HOFFEN Рук огл ніт текс. без пудри р.XS, Чорні(50 пар/уп)",no_match,,0.0,,,,brand does not match (hoffen),2026-07-19T19:54:25+00:00
nonfood-0257,NONFood,"HOFFEN Рук огл ніт текс. без пудри р.М, Фіолетові(50 пар/уп)",no_match,,0.0,,,,brand does not match (hoffen),2026-07-19T19:54:29+00:00
nonfood-0258,NONFood,"HOFFEN Рук огл ніт текс. без пудри р.М, 4, 0 чорні(50 пар/уп)",no_match,,0.0,,,,brand does not match (hoffen),2026-07-19T19:54:33+00:00
nonfood-0259,NONFood,"HOFFEN Рук огл ніт текс. без пудри р.ХL, Фіолетові(50 пар/уп)",no_match,,0.0,,,,brand does not match (hoffen),2026-07-19T19:54:37+00:00
nonfood-0260,NONFood,PRO Рукавички одноразові HDPE 500 шт в боксі (20 шт/ящ),no_match,,0.0,,,,generic product match is not specific enough,2026-07-19T19:54:42+00:00
nonfood-0261,NONFood,"Серветки вологі для рук та обличчя, чорнi, в боксі 80 шт. (12 шт/ящ)",no_match,,0.0,,,,brand does not match (servetki),2026-07-19T19:54:45+00:00
nonfood-0262,NONFood,КП Серветки для рук спресовані 100 шт/уп,no_match,,0.0,,,,generic product match is not specific enough,2026-07-19T19:54:49+00:00
nonfood-0263,NONFood,зубочистки в ПП оболонці 1000 шт 2328,no_match,,0.0,,,,brand does not match (zubochistki),2026-07-19T19:54:53+00:00
nonfood-0264,NONFood,ГЕТ Шапочка медична з нетканого матеріалу (100 шт/уп) Блакитна,no_match,,0.0,,,,brand does not match (get),2026-07-19T19:54:58+00:00
nonfood-0265,NONFood,ГЕТ Шапочка медична з нетканого матеріалу (100 шт/уп) Рожева,no_match,,0.0,,,,brand does not match (get),2026-07-19T19:55:02+00:00
nonfood-0266,NONFood,ГЕТ Шапочка (100 шт/уп) Біла,no_match,,0.0,,,,brand does not match (get),2026-07-19T19:55:05+00:00
nonfood-0267,NONFood,ГЕТ Фартух білий 2 XL (20 шт/уп),no_match,,0.0,,,,brand does not match (get),2026-07-19T19:55:10+00:00
nonfood-0268,NONFood,ГЕТ Халат ПП на кнопках 2 XL (100 шт/уп),no_match,,0.0,,,,brand does not match (get),2026-07-19T19:55:13+00:00
nonfood-0269,NONFood,ГЕТ Бахіли 2 гр (50 пар/100 шт/уп),no_match,,0.0,,,,brand does not match (get),2026-07-19T19:55:18+00:00
nonfood-0270,NONFood,"Папір Крафт для випікання ТМ ""СМАЧНО"" коричневий 42 см × 50 м",no_match,,0.0,,,,brand does not match (papir),2026-07-19T19:55:22+00:00
nonfood-0271,NONFood,Папір Бурий для випікання Жиронепроникний 28 × 28 40 г/м 2 (1000 шт),no_match,,0.0,,,,package size/weight does not match or is missing,2026-07-19T19:55:26+00:00
nonfood-0272,NONFood,"Пергамент ТМ ""СМАЧНО"" білий сілікон 29 см × 50 м",no_match,,0.0,,,,brand does not match (pergament),2026-07-19T19:55:30+00:00
nonfood-0273,NONFood,"Пергамент ТМ ""СМАЧНО"" білий сілікон 38 см × 50 м",no_match,,0.0,,,,brand does not match (pergament),2026-07-19T19:55:33+00:00
nonfood-0274,NONFood,"Плівка харчова ТМ ""СМАЧНО"" ПЕ 29 см × 100 м × 8 мкм",no_match,,0.0,,,,source domain is not suitable,2026-07-19T19:55:36+00:00
nonfood-0275,NONFood,"Плівка харчова ТМ ""СМАЧНО"" ПЕ 29 см × 300 м × 8 мкм",no_match,,0.0,,,,brand does not match (plivka),2026-07-19T19:55:40+00:00
nonfood-0276,NONFood,"Плівка харчова ТМ ""СМАЧНО"" ПЕ 44 см × 100 м × 8 мкм",no_match,,0.0,,,,brand does not match (plivka),2026-07-19T19:55:43+00:00
nonfood-0277,NONFood,"Плівка харчова ТМ ""СМАЧНО"" ПЕ 44 см × 300 м × 8 мкм",no_match,,0.0,,,,brand does not match (plivka),2026-07-19T19:55:47+00:00
nonfood-0278,NONFood,АП Папір силіконізований білий 38/400 × 600 — 500 арк,no_match,,0.0,,,,generic product match is not specific enough,2026-07-19T19:55:50+00:00
nonfood-0279,NONFood,Серветка мікрофібри для скла (30 × 30) 1 шт 7 Чудес,no_match,,0.0,,,,brand does not match (servetka),2026-07-19T19:55:53+00:00
nonfood-0280,NONFood,Серветка мікрофібри для скла (35 × 35) 1 шт,no_match,,0.0,,,,source domain is not suitable,2026-07-19T19:55:57+00:00
nonfood-0281,NONFood,Серветка мікрофібри універсальна 5 шт,no_match,,0.0,,,,brand does not match (servetka),2026-07-19T19:55:59+00:00
nonfood-0282,NONFood,Серветка мікрофібри для Скла (30 × 30 )5 шт,no_match,,0.0,,,,source domain is not suitable,2026-07-19T19:56:03+00:00
nonfood-0283,NONFood,Серветка мікрофібри для Скла (35 × 35) 5 шт,no_match,,0.0,,,,brand does not match (servetka),2026-07-19T19:56:07+00:00
nonfood-0284,NONFood,Pro Серветка мікрофібри для Скла 4 шт,no_match,,0.0,,,,generic product match is not specific enough,2026-07-19T19:56:10+00:00
nonfood-0285,NONFood,Pro Серветка мікрофібри для Універсальна 5 шт,no_match,,0.0,,,,generic product match is not specific enough,2026-07-19T19:56:13+00:00
nonfood-0286,NONFood,Серветка універсальна з мікрофібри 5 шт жовта,no_match,,0.0,,,,brand does not match (servetka),2026-07-19T19:56:15+00:00
nonfood-0287,NONFood,Фольга 28 см × 100 м × 11 мкм,no_match,,0.0,,,,brand does not match (folga),2026-07-19T19:56:20+00:00
nonfood-0288,NONFood,Фольга 28 см × 50 м × 11 мкм,no_match,,0.0,,,,brand does not match (folga),2026-07-19T19:56:23+00:00
nonfood-0289,NONFood,Фольга 44 см × 50 м × 11 мкм,no_match,,0.0,,,,brand does not match (folga),2026-07-19T19:56:27+00:00
nonfood-0290,NONFood,"Pro Фольга 44 см × 100 м × 8, 5 мкм",no_match,,0.0,,,,generic product match is not specific enough,2026-07-19T19:56:45+00:00
nonfood-0291,NONFood,"Pro Фольга 28 см × 100 м × 8, 5 мкм",no_match,,0.0,,,,generic product match is not specific enough,2026-07-19T19:57:27+00:00
nonfood-0292,NONFood,Антисептик Засіб для дезінфекції 1 л STERILIO (9 шт/ящ),no_match,,0.0,,,,package size/weight does not match or is missing,2026-07-19T19:57:55+00:00
nonfood-0293,NONFood,Антисептик Засіб для дезінфекції 5 л STERILIO,no_match,,0.0,,,,package size/weight does not match or is missing,2026-07-19T19:58:23+00:00
nonfood-0294,NONFood,Pro Антисептик Засіб для дезінфекції 5 л,no_match,,0.0,,,,package size/weight does not match or is missing,2026-07-19T19:58:50+00:00
nonfood-0295,NONFood,АХД 2000 Засіб для дезінфекції Експрес 1 л (12 шт/ящ),no_match,,0.0,,,,package size/weight does not match or is missing,2026-07-19T19:59:18+00:00
nonfood-0296,NONFood,"АХД 2000 Засіб для дезінфекції Експрес, 5000 мл (2 шт/ящ)",no_match,,0.0,,,,package size/weight does not match or is missing,2026-07-19T19:59:46+00:00
nonfood-0297,NONFood,"OPTIMAL Засіб для Миття посуду в посудомийних машинах, 5 л",no_match,,0.0,,,,package size/weight does not match or is missing,2026-07-19T20:00:27+00:00
nonfood-0298,NONFood,"OPTIMAL Засіб для Ополіскування посуду в посудомийних машинах, 5 л",no_match,,0.0,,,,package size/weight does not match or is missing,2026-07-19T20:01:08+00:00
nonfood-0299,NONFood,"OPTIMAL Засіб для ручного миття посуду, 1 л (з пуш-пулл)",no_match,,0.0,,,,package size/weight does not match or is missing,2026-07-19T20:01:48+00:00
nonfood-0300,NONFood,"OPTIMAL Засіб для ручного миття посуду, 5 л",no_match,,0.0,,,,package size/weight does not match or is missing,2026-07-19T20:02:30+00:00
nonfood-0301,NONFood,2 KHORECA Концентров. рідина для посуду Соковитий лимон 5 л,no_match,,0.0,,,,package size/weight does not match or is missing,2026-07-19T20:03:10+00:00
nonfood-0302,NONFood,Засіб миття посуду Хосен 5 л.,no_match,,0.0,,,,package size/weight does not match or is missing,2026-07-19T20:03:51+00:00
nonfood-0303,NONFood,Cleon Засіб для миття посуду OPTIMA Лимон 5 л.,no_match,,0.0,,,,package size/weight does not match or is missing,2026-07-19T20:04:32+00:00
nonfood-0304,NONFood,Cleon Засіб для миття посуду OPTIMA Яблуко 5 л.,no_match,,0.0,,,,source domain is not suitable,2026-07-19T20:05:14+00:00
nonfood-0305,NONFood,LYNKS Засіб для миття посуду Лайм ПЕТ 5 л.,no_match,,0.0,,,,package size/weight does not match or is missing,2026-07-19T20:05:55+00:00
nonfood-0306,NONFood,LYNKS Засіб для миття посуду Алоє ПЕТ 5 л.,no_match,,0.0,,,,package size/weight does not match or is missing,2026-07-19T20:06:37+00:00
nonfood-0307,NONFood,PORADA Засіб для миття посуду Лайм/лимон ПЕ 5 л.,no_match,,0.0,,,,package size/weight does not match or is missing,2026-07-19T20:07:18+00:00
nonfood-0308,NONFood,PORADA Засіб для миття посуду Алоє ПЕ 5 л.,no_match,,0.0,,,,package size/weight does not match or is missing,2026-07-19T20:07:59+00:00
nonfood-0309,NONFood,"2 KHORECA Засіб для видалення жиру, 5 л",no_match,,0.0,,,,package size/weight does not match or is missing,2026-07-19T20:08:40+00:00
nonfood-0310,NONFood,"OPTIMAL Засіб для скляних та глянцевих поверхонь (концентрат), 5 л",no_match,,0.0,,,,package size/weight does not match or is missing,2026-07-19T20:09:22+00:00
